Time,Time Elaps,Type,Packet Number,Size
87732364,2648,PacketReceived,498,23,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4685', 'missing_packets: []', 'delta_time_largest_observed_us: 3', 'received_packet_times: []']]"
87732364,2648,PacketReceived,499,23,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4695', 'missing_packets: []', 'delta_time_largest_observed_us: 0', 'received_packet_times: []']]"
87732365,2649,PacketSent,5210,1350,102,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 499', 'missing_packets: []', 'delta_time_largest_observed_us: 235', 'received_packet_times: []'], ['STREAM', 'send', 11, 'length: 1315', 'offset: 1292284']]"
87732365,2649,PacketSent,5211,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1293599']]"
87732365,2649,PacketSent,5212,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1294921']]"
87732365,2649,PacketSent,5213,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1296243']]"
87732365,2649,PacketSent,5214,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1297565']]"
87732365,2649,PacketSent,5215,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1298887']]"
87732365,2649,PacketSent,5216,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1300209']]"
87732365,2649,PacketSent,5217,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1301531']]"
87732365,2649,PacketSent,5218,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1302853']]"
87732365,2649,PacketSent,5219,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1304175']]"
87732365,2649,PacketSent,5220,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1305497']]"
87732365,2649,PacketReceived,500,23,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4705', 'missing_packets: []', 'delta_time_largest_observed_us: 6', 'received_packet_times: []']]"
87732367,2651,PacketSent,5221,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1306819']]"
87732367,2651,PacketSent,5222,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1308141']]"
87732367,2651,PacketSent,5223,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1309463']]"
87732367,2651,PacketSent,5224,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1310785']]"
87732367,2651,PacketSent,5225,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1312107']]"
87732367,2651,PacketSent,5226,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1313429']]"
87732367,2651,PacketSent,5227,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1314751']]"
87732367,2651,PacketSent,5228,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1316073']]"
87732367,2651,PacketSent,5229,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1317395']]"
87732367,2651,PacketSent,5230,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1318717']]"
87732367,2651,PacketSent,5231,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1320039']]"
87732367,2651,PacketSent,5232,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1321361']]"
87732367,2651,PacketSent,5233,1350,100,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1322683']]"
87732367,2651,PacketReceived,501,23,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4715', 'missing_packets: []', 'delta_time_largest_observed_us: 5', 'received_packet_times: []']]"
87732368,2652,PacketReceived,502,23,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4725', 'missing_packets: []', 'delta_time_largest_observed_us: 45', 'received_packet_times: []']]"
87732368,2652,PacketSent,5234,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1347801']]"
87732368,2652,PacketSent,5235,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1349123']]"
87732368,2652,PacketSent,5236,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1350445']]"
87732368,2652,PacketSent,5237,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1351767']]"
87732368,2652,PacketSent,5238,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1353089']]"
87732368,2652,PacketSent,5239,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1354411']]"
87732368,2652,PacketSent,5240,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1355733']]"
87732368,2652,PacketSent,5241,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1357055']]"
87732368,2652,PacketSent,5242,1350,99,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1358377']]"
87732369,2653,PacketSent,5243,1350,98,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1359699']]"
87732369,2653,PacketReceived,503,23,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4735', 'missing_packets: []', 'delta_time_largest_observed_us: 3', 'received_packet_times: []']]"
87732369,2653,PacketSent,5244,1350,98,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1361021']]"
87732369,2653,PacketSent,5245,1350,98,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1362343']]"
87732369,2653,PacketSent,5246,1350,98,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1363665']]"
87732369,2653,PacketSent,5247,1350,98,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1364987']]"
87732369,2653,PacketSent,5248,1350,98,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1366309']]"
87732369,2653,PacketSent,5249,1350,98,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1367631']]"
87732370,2654,PacketSent,5250,1350,97,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1368953']]"
87732370,2654,PacketSent,5251,1350,97,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1370275']]"
87732370,2654,PacketSent,5252,1350,97,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1371597']]"
87732370,2654,PacketSent,5253,1350,97,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1372919']]"
87732370,2654,PacketSent,5254,1350,97,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1374241']]"
87732370,2654,PacketReceived,504,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4745', 'missing_packets: []', 'delta_time_largest_observed_us: 5', 'received_packet_times: []']]"
87732370,2654,PacketReceived,505,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4755', 'missing_packets: []', 'delta_time_largest_observed_us: 14', 'received_packet_times: []']]"
87732370,2654,PacketReceived,506,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4765', 'missing_packets: []', 'delta_time_largest_observed_us: 4', 'received_packet_times: []']]"
87732376,2660,PacketSent,5255,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1380851']]"
87732376,2660,PacketSent,5256,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1382173']]"
87732376,2660,PacketSent,5257,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1383495']]"
87732376,2660,PacketSent,5258,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1384817']]"
87732376,2660,PacketSent,5259,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1386139']]"
87732376,2660,PacketSent,5260,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1387461']]"
87732376,2660,PacketSent,5261,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1388783']]"
87732376,2660,PacketSent,5262,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1390105']]"
87732376,2660,PacketSent,5263,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1391427']]"
87732377,2661,PacketSent,5264,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1392749']]"
87732377,2661,PacketSent,5265,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1394071']]"
87732377,2661,PacketSent,5266,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1395393']]"
87732377,2661,PacketSent,5267,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1396715']]"
87732377,2661,PacketSent,5268,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1398037']]"
87732377,2661,PacketSent,5269,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1399359']]"
87732377,2661,PacketSent,5270,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1400681']]"
87732378,2662,PacketSent,5271,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1402003']]"
87732378,2662,PacketSent,5272,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1403325']]"
87732378,2662,PacketSent,5273,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1404647']]"
87732378,2662,PacketSent,5274,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1405969']]"
87732378,2662,PacketSent,5275,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1407291']]"
87732378,2662,PacketSent,5276,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1408613']]"
87732378,2662,PacketSent,5277,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1409935']]"
87732378,2662,PacketSent,5278,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1411257']]"
87732378,2662,PacketSent,5279,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1412579']]"
87732378,2662,PacketSent,5280,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1413901']]"
87732378,2662,PacketSent,5281,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1415223']]"
87732378,2662,PacketSent,5282,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1416545']]"
87732378,2662,PacketSent,5283,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1417867']]"
87732379,2663,PacketSent,5284,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1419189']]"
87732379,2663,PacketSent,5285,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1420511']]"
87732379,2663,PacketSent,5286,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1421833']]"
87732379,2663,PacketSent,5287,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1423155']]"
87732379,2663,PacketSent,5288,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1424477']]"
87732379,2663,PacketSent,5289,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1425799']]"
87732379,2663,PacketSent,5290,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1427121']]"
87732379,2663,PacketSent,5291,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1428443']]"
87732379,2663,PacketSent,5292,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1429765']]"
87732379,2663,PacketSent,5293,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1431087']]"
87732379,2663,PacketSent,5294,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1432409']]"
87732379,2663,PacketSent,5295,1350,93,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1433731']]"
87732380,2664,PacketSent,5296,1350,92,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1435053']]"
87732380,2664,PacketSent,5297,1350,92,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1436375']]"
87732380,2664,PacketSent,5298,1350,92,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1437697']]"
87732380,2664,PacketSent,5299,1350,92,NOT_RETRANSMISSION,"[['STREAM', 'send', 7, 'length: 1322', 'offset: 1439019']]"
87732380,2664,PacketReceived,507,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4775', 'missing_packets: []', 'delta_time_largest_observed_us: 12', 'received_packet_times: []']]"
87732380,2664,PacketReceived,508,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4786', 'missing_packets: []', 'delta_time_largest_observed_us: 0', 'received_packet_times: []']]"
87732380,2664,PacketReceived,509,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4798', 'missing_packets: []', 'delta_time_largest_observed_us: 0', 'received_packet_times: []']]"
87732380,2664,PacketReceived,510,27,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['WINDOW_UPDATE', 'receive', 0, 'byte_offset: 12592879']]"
87732380,2664,PacketReceived,511,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4808', 'missing_packets: []', 'delta_time_largest_observed_us: 28', 'received_packet_times: []']]"
87732380,2664,PacketReceived,512,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4818', 'missing_packets: []', 'delta_time_largest_observed_us: 14', 'received_packet_times: []']]"
87732380,2664,PacketSent,5300,1350,92,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 512', 'missing_packets: []', 'delta_time_largest_observed_us: 175', 'received_packet_times: []'], ['STREAM', 'send', 15, 'length: 1315', 'offset: 1405962']]"
87732381,2665,PacketSent,5301,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1407277']]"
87732381,2665,PacketSent,5302,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1408599']]"
87732381,2665,PacketSent,5303,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1409921']]"
87732381,2665,PacketSent,5304,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1411243']]"
87732381,2665,PacketSent,5305,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1412565']]"
87732381,2665,PacketSent,5306,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1413887']]"
87732381,2665,PacketSent,5307,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1415209']]"
87732381,2665,PacketSent,5308,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1416531']]"
87732381,2665,PacketSent,5309,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1417853']]"
87732381,2665,PacketSent,5310,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1419175']]"
87732381,2665,PacketSent,5311,1350,91,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1420497']]"
87732382,2666,PacketSent,5312,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1421819']]"
87732382,2666,PacketSent,5313,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1423141']]"
87732382,2666,PacketSent,5314,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1424463']]"
87732382,2666,PacketSent,5315,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1425785']]"
87732382,2666,PacketSent,5316,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1427107']]"
87732382,2666,PacketSent,5317,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1428429']]"
87732382,2666,PacketSent,5318,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1429751']]"
87732382,2666,PacketSent,5319,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1431073']]"
87732382,2666,PacketSent,5320,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1432395']]"
87732382,2666,PacketSent,5321,1350,90,NOT_RETRANSMISSION,"[['STREAM', 'send', 15, 'length: 1322', 'offset: 1433717']]"
87732382,2666,PacketReceived,513,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4829', 'missing_packets: []', 'delta_time_largest_observed_us: 13', 'received_packet_times: []']]"
87732383,2667,PacketSent,5322,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1416538']]"
87732383,2667,PacketSent,5323,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1417860']]"
87732383,2667,PacketSent,5324,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1419182']]"
87732383,2667,PacketSent,5325,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1420504']]"
87732383,2667,PacketSent,5326,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1421826']]"
87732383,2667,PacketSent,5327,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1423148']]"
87732383,2667,PacketSent,5328,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1424470']]"
87732383,2667,PacketSent,5329,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1425792']]"
87732383,2667,PacketSent,5330,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1427114']]"
87732383,2667,PacketSent,5331,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1428436']]"
87732383,2667,PacketSent,5332,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1429758']]"
87732384,2668,PacketReceived,514,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4839', 'missing_packets: []', 'delta_time_largest_observed_us: 7', 'received_packet_times: []']]"
87732384,2668,PacketSent,5333,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1431080']]"
87732384,2668,PacketSent,5334,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1432402']]"
87732384,2668,PacketSent,5335,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1433724']]"
87732384,2668,PacketSent,5336,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1435046']]"
87732384,2668,PacketSent,5337,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1436368']]"
87732385,2669,PacketSent,5338,1350,87,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1437690']]"
87732385,2669,PacketSent,5339,1350,87,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1439012']]"
87732385,2669,PacketSent,5340,1350,87,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1440334']]"
87732385,2669,PacketSent,5341,1350,87,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1441656']]"
87732385,2669,PacketSent,5342,1350,87,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1442978']]"
87732385,2669,PacketSent,5343,1350,87,NOT_RETRANSMISSION,"[['STREAM', 'send', 9, 'length: 1322', 'offset: 1444300']]"
87732385,2669,PacketReceived,515,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4849', 'missing_packets: []', 'delta_time_largest_observed_us: 4', 'received_packet_times: []']]"
87732385,2669,PacketReceived,516,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4859', 'missing_packets: []', 'delta_time_largest_observed_us: 4', 'received_packet_times: []']]"
87732385,2669,PacketSent,5344,1350,87,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1324005']]"
87732386,2670,PacketSent,5345,1350,86,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1325327']]"
87732386,2670,PacketSent,5346,1350,86,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1326649']]"
87732386,2670,PacketSent,5347,1350,86,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1327971']]"
87732386,2670,PacketSent,5348,1350,86,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1329293']]"
87732386,2670,PacketSent,5349,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1330615']]"
87732386,2670,PacketSent,5350,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1331937']]"
87732386,2670,PacketSent,5351,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1333259']]"
87732386,2670,PacketSent,5352,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1334581']]"
87732386,2670,PacketSent,5353,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1335903']]"
87732386,2670,PacketSent,5354,1350,89,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1337225']]"
87732386,2670,PacketReceived,517,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4870', 'missing_packets: []', 'delta_time_largest_observed_us: 3', 'received_packet_times: []']]"
87732387,2671,PacketSent,5355,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1338547']]"
87732387,2671,PacketSent,5356,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1339869']]"
87732387,2671,PacketSent,5357,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1341191']]"
87732387,2671,PacketSent,5358,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1342513']]"
87732387,2671,PacketSent,5359,1350,88,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1343835']]"
87732387,2671,PacketSent,5360,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1345157']]"
87732387,2671,PacketSent,5361,1350,102,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1346479']]"
87732388,2672,PacketSent,5362,1350,101,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1347801']]"
87732388,2672,PacketSent,5363,1350,101,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1349123']]"
87732388,2672,PacketSent,5364,1350,101,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1350445']]"
87732388,2672,PacketSent,5365,1350,101,NOT_RETRANSMISSION,"[['STREAM', 'send', 11, 'length: 1322', 'offset: 1351767']]"
87732388,2672,PacketReceived,518,22,34.102.205.215:443,192.168.100.10:64543,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4881', 'missing_packets: []', 'delta_time_largest_observed_us: 31', 'received_packet_times: []']]"
87732388,2672,PacketSent,5366,1350,101,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1375563']]"
87732388,2672,PacketSent,5367,1350,101,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1376885']]"
87732388,2672,PacketSent,5368,1350,101,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1378207']]"
87732388,2672,PacketSent,5369,1350,101,NOT_RETRANSMISSION,"[['STREAM', 'send', 13, 'length: 1322', 'offset: 1379529']]"
